id|sentence
CNXP-opiniao-20190217-b09268b2-10|Quando é conveniente para a narrativa, pardo torna-se negro, quando não, pardo torna-se branco.
CNXP-opiniao-20190217-b09268b2-11|Como já disse o intelectual NEGRO Paulo Cruz: pardos em presídio tornam-se negros em estatística... mas pardo em universidade tornam-se brancos.
CNXP-opiniao-20190217-b09268b2-12|Se a solução para os problemas de criminalidade é FOGO NOS RACISTAS, então algo está muito errado.
CNXP-opiniao-20190217-b09268b2-13|Pra completar, sem querer criar polêmica (risos) o segurança é tão negro quando o jovem que infelizmente faleceu).
CNXP-opiniao-20190217-eb7008b8-0|O professor, escritor e filósofo Olavo de Carvalho, postou há pouco tempo em seu canal do Youtube, um vídeo com observações importantes sobre o critério de seleção daqueles que iriam compor o governo em formação.
CNXP-opiniao-20190217-eb7008b8-1|O vídeo é de 15 de janeiro, mas a necessidade de atentar-se para o que é exposto permanece viva até agora.
CNXP-opiniao-20190217-eb7008b8-2|Quem negará dizer que mais uma vez, Olavo tem razão?
CNXP-opiniao-20190217-eb7008b8-3|"Com informações, Ricardo Roveran
Assista:
[embed]https://youtu.be/5rI_C02H6gQ[/embed]"
CNXP-opiniao-20190216-3d3d97c1-0|Há não muito tempo atrás eu criticava, em pronunciamentos oficiais do governo, a utilização de profissionais de Libras(*).
CNXP-opiniao-20190216-3d3d97c1-1|"Eu questionava: ""Não seria mais eficaz usar legendas?"
CNXP-opiniao-20190216-3d3d97c1-2|"Isso não é gasto de dinheiro público de forma irresponsável?"""
CNXP-opiniao-20190216-3d3d97c1-3|Cheguei a debater com um internauta que não soube me apresentar números que justificassem seus argumentos para defender a utilização desses profissionais.
CNXP-opiniao-20190216-3d3d97c1-4|Se o reencontrasse hoje, nossa conversa seria diferente da que tivemos.
CNXP-opiniao-20190216-3d3d97c1-5|Eu me retrataria.
CNXP-opiniao-20190216-3d3d97c1-6|Explico o motivo a seguir.
CNXP-opiniao-20190216-3d3d97c1-7|Nele tomei conhecimento dos números oficiais de membros da comunidade surda e comunidade muda.
CNXP-opiniao-20190216-3d3d97c1-8|São 70% de analfabetos em língua portuguesa!
CNXP-opiniao-20190216-3d3d97c1-9|É o inverso do que eu imaginava, fundamentado na observação empírica!
CNXP-opiniao-20190216-3d3d97c1-10|Outro conceito que desconstruí, graças à mesma autora, foi o de que todo surdo era mudo por uma razão biológica, anatômica e estatística.
CNXP-opiniao-20190216-3d3d97c1-11|Não é verdade!
CNXP-opiniao-20190216-3d3d97c1-12|As comunidades são diferentes, há comunidades de surdos e comunidades de mudos.
CNXP-opiniao-20190216-3d3d97c1-13|A confusão é comum devido ao fato de os surdos não desenvolverem a linguagem oral!
CNXP-opiniao-20190216-3d3d97c1-14|Saber ouvir e aceitar o que vai contra nossas convicções é um hábito que deveríamos desenvolver.
CNXP-opiniao-20190216-3d3d97c1-15|Através deste ato de humildade aprendemos e chegamos mais próximos do caminho pela busca de soluções reais.
CNXP-opiniao-20190216-46d560b6-0|Ceticismo e prudência: duas das características principais do pensamento conservador.
CNXP-opiniao-20190216-46d560b6-1|Meu lado cético tomba um pouco neste momento e deseja que tal análise esteja completamente errada; contudo, meu lado prudente não me conforta em nada, e me faz pensar mais um pouco sobre o futuro do pensamento conservador.
CNXP-opiniao-20190216-46d560b6-2|Parece que a síntese hegeliana é inevitável.
CNXP-opiniao-20190216-46d560b6-3|Há pouco ouvi de um conservador que não via problemas na liberação da maconha.
CNXP-opiniao-20190216-46d560b6-4|E há conservadores no congresso que têm uma visão do estado ainda inchado, beirando o socialismo.
CNXP-opiniao-20190216-46d560b6-5|Ou o conservadorismo volta para seus fundamentos religiosos ou andará manco.
CNXP-opiniao-20190216-46d560b6-6|"De duas uma: ou conservadores ""legítimos"" deixarão de se dizerem conservadores em algum tempo, ou criarão outro nome para os que ""saírem da linha""."
CNXP-opiniao-20190216-46d560b6-7|Talvez o que possa ser feito para adiar a chegada dessa síntese quimérica é evitar mais o combate de ideias em pontos que já sabemos que não tem jeito de convencimento, não precisamos muito desse debate no momento.
CNXP-opiniao-20190216-46d560b6-8|Precismos é agir e ganhar mais e mais espaço.
CNXP-opiniao-20190216-46d560b6-9|Espaços que estão tomados por progressistas, sobretudo na imprensa e nos meios culturais.
CNXP-opiniao-20190216-46d560b6-10|O pensamento intelectual conservador a nível macro e popular ainda é muito escasso no Brasil.
CNXP-opiniao-20190216-46d560b6-11|Todos os esforços dos conservadores devem ser direcionados a isso: restauração da cultura, antes que venha a repentina destruição.
CNXP-opiniao-20190216-46d560b6-12|Que Deus no guie... e para que alguns conservadores laicos não se ofendam: que Burke os guie.
CNXP-opiniao-20190213-9e3319d3-0|Foi na década de 60, que a esquerda alemã tentou implementar uma revolução sexual defendendo como normal, o sexo com crianças.
CNXP-opiniao-20190213-9e3319d3-1|O jornalista alemão do Spiegel, Jan Fleischhauer, escreveu um extenso artigo, narrando o quão longe a esquerda levou a revolução sexual, destruindo a inocência de crianças na Alemanha.
CNXP-opiniao-20190213-9e3319d3-2|"O movimento alemão esquerdista de 1968
Em busca de superar todas as inibições sexuais, uma das visões progressistas do movimento alemão da esquerda, era de trazer a liberação sexual de crianças, estabelecendo assim o processo de “pedofilização” da sociedade."
CNXP-opiniao-20190213-9e3319d3-3|O movimento foi iniciado com estudantes do Instituto de Psicologia da Universidade Livre de Berlim, ao instalarem um centro pós-escola (espécie de creche) para crianças de 8 a 14 anos no bairro de Keuzberg, nesta mesma cidade, fornecendo também os educadores que lá trabalhavam.
CNXP-opiniao-20190213-9e3319d3-4|O trabalho educacional neste centro pós-escola, chamado “Rote Freiheit” (Liberdade Vermelha), tinha como objetivo moldar uma personalidade socialista nos alunos.
CNXP-opiniao-20190213-9e3319d3-5|Os educadores do centro enfatizaram muito na “educação sexual”.
CNXP-opiniao-20190213-9e3319d3-6|"Relatórios de atividades
Em 1970, Úrsula Besser, membro do parlamento do estado em Berlim, pelo partido conservador CDU (União Democrata-Cristã), e nomeada por este para o comitê de educação, encontrou uma pasta em frente à porta de sua residência."
CNXP-opiniao-20190213-9e3319d3-7|Nesta pasta, havia relatórios diários datilografados sobre o trabalho educacional deste centro pós-escola.
CNXP-opiniao-20190213-9e3319d3-8|O primeiro relatório foi datado em 13 de agosto de 1969, e o último foi escrito em 14 de janeiro de 1970.
CNXP-opiniao-20190213-9e3319d3-9|De acordo com os registros, quase todos os dias, os alunos faziam jogos que envolviam tirar a roupa, ler revistas pornográficas juntos e participar de mímicas de relações sexuais.
CNXP-opiniao-20190213-9e3319d3-10|Úrsula acreditou ter sido um funcionário do instituto, preocupado com a barbaridade, o responsável por deixar os relatórios a sua porta.
CNXP-opiniao-20190213-9e3319d3-11|Tomando conhecimento do que se passava no centro, Úrsula visitou então, o Instituto de Psicologia em Berlim e repassou os relatórios a um editor do jornal Der Abend, de Berlim Ocidental, que publicou trechos do material.
CNXP-opiniao-20190213-9e3319d3-12|No porão do instituto, Úrsula encontrou dois quartos separados por um grande espelho unidirecional.
CNXP-opiniao-20190213-9e3319d3-13|Havia um colchão em um dos quartos, bem como uma pia e uma fileira de panos coloridos pendurados ao lado.
CNXP-opiniao-20190213-9e3319d3-14|"Quando perguntado, um funcionário do instituto disse a Úrsula que o porão era usado como uma ""estação de observação"" para estudar o comportamento sexual em crianças."
CNXP-opiniao-20190213-9e3319d3-15|Outros incidentes como o de Berlim começaram a aparecer.
CNXP-opiniao-20190213-9e3319d3-16|Foi o caso da Escola Odenwald, no estado de Hesse, no oeste do país, que era um colégio interno sem afiliação religiosa.
CNXP-opiniao-20190213-9e3319d3-17|"A esquerda e suas histórias de abuso
Essa bizarra obsessão pela sexualidade infantil, por membros do movimento de 68, foi um capítulo que marcou a história da esquerda na Alemanha."
CNXP-opiniao-20190213-9e3319d3-18|Estes acreditavam na loucura de que somente aqueles que se libertassem da repressão sexual, poderiam ser verdadeiramente livres.
CNXP-opiniao-20190213-9e3319d3-19|Quando os líderes do movimento foram questionados sobre o assunto, eles ofereceram respostas hesitantes e evasivas.
CNXP-opiniao-20190213-9e3319d3-20|"""No movimento de 1968, havia de fato uma falta de respeito pelas fronteiras necessárias entre crianças e adultos."
CNXP-opiniao-20190213-9e3319d3-21|"O grau em que essa ameaça levou a casos de abuso, não é claro"", disse Wolfgang Kraushaar, cientista político e cronista do movimento."
CNXP-opiniao-20190213-9e3319d3-22|Klaus Rainer Röhl, ex-editor da revista de esquerda Konkret, defendia abertamente o sexo com menores, em seus artigos na revista.
CNXP-opiniao-20190213-9e3319d3-23|Tão perturbante quanto isso, foram as acusações de abuso sexual vindas de suas próprias filhas, Anja e Bettina, contestadas por ele.
CNXP-opiniao-20190213-9e3319d3-24|"O político do Partido Verde Daniel Cohn-Bendit, descreveu suas experiências como professor em um jardim de infância em Frankfurt, em seu livro autobiográfico de 1975 ""Der Grosse Basar"" (O Grande Bazar)."
CNXP-opiniao-20190213-9e3319d3-25|"Citando quando as crianças que lhe foram confiadas, abriram a braguilha de suas calças e começaram a acariciar seu pênis:
""Eu costumava ficar muito surpreso."
CNXP-opiniao-20190213-9e3319d3-26|"Minhas reações variavam, dependendo das circunstâncias""."
CNXP-opiniao-20190213-9e3319d3-27|Cohn-Bendit afirmou que seus retratos no livro foram feitos como uma provocação.
CNXP-opiniao-20190213-9e3319d3-28|"Porém, mais tarde em uma aparição na televisão francesa em 23 de abril de 1982, Cohn-Bendit, comentou:
""Às nove da manhã, eu juntei minhas oito crianças pequenas entre as idades de 16 meses e 2 anos."
CNXP-opiniao-20190213-9e3319d3-29|Eu lavei as suas nádegas, fiz cócegas nelas, elas me fizeram cócegas e nós nos abraçamos.
CNXP-opiniao-20190213-9e3319d3-30|Você sabe, a sexualidade de uma criança é fantástica.
CNXP-opiniao-20190213-9e3319d3-31|Você tem que ser honesto e sincero com as crianças muito novas, não é o mesmo com as crianças de quatro a seis anos.
CNXP-opiniao-20190213-9e3319d3-32|Quando uma garotinha de cinco anos começa a se despir, é ótimo, porque é um jogo.
CNXP-opiniao-20190213-9e3319d3-33|"É um jogo incrivelmente erótico."""
CNXP-opiniao-20190213-9e3319d3-34|"Na 17º edição da revista cultural Kursbuch de junho de 1969, foi publicado pelo alemão Hans Magnus Enzensberger, um relatório dos membros da Comuna 2 em Berlim, intitulado ""Educar as crianças na comuna""."
CNXP-opiniao-20190213-9e3319d3-35|No verão de 1967, três mulheres e quatro homens se mudaram para um apartamento em um antigo prédio na Giesebrechtstrasse, em Berlim, junto com duas crianças pequenas, uma menina de três anos, Grischa, e um menino de quatro anos de idade, Nessim.
CNXP-opiniao-20190213-9e3319d3-36|Para os moradores, o experimento da coabitação foi uma tentativa de superar todas as restrições burguesas, que incluíam desde contas bancárias separadas e portas de banheiros fechadas, até a fidelidade entre casais e o desenvolvimento de sentimentos de vergonha.
CNXP-opiniao-20190213-9e3319d3-37|As duas crianças foram criadas pelo grupo, o que muitas vezes significava que ninguém dava muita atenção a elas.
CNXP-opiniao-20190213-9e3319d3-38|"Como os adultos tinham como objetivo não apenas ""tolerar, mas de fato afirmar a sexualidade infantil"", eles não estavam satisfeitos em simplesmente agir como observadores passivos."
CNXP-opiniao-20190213-9e3319d3-39|Os membros dessa comuna também se sentiram compelidos a anotar suas experiências, o que explica por que alguns dos incidentes ocorridos foram documentados de forma confiável.
CNXP-opiniao-20190213-9e3319d3-40|"Em 4 de abril de 1968, Eberhard Schultz descreveu como ele estava deitado na cama com a pequena Grischa, e como ela começou a acariciá-lo, primeiro no rosto, depois no estômago e nádegas e finalmente em seu pênis, até que ele se tornasse ""muito excitado "" e “seu órgão genital ficasse ereto""."
CNXP-opiniao-20190213-9e3319d3-41|"A garotinha tirou a sua meia-calça e pediu que Schultz ""penetrasse"", respondendo este, que seu pênis era ""provavelmente grande demais""."
CNXP-opiniao-20190213-9e3319d3-42|Então ele acariciou a vagina da menina.
CNXP-opiniao-20190213-9e3319d3-43|"Nesta mesma 17º edição, havia uma série de fotos sob a manchete ""Brincadeira de amor no quarto das crianças""."
CNXP-opiniao-20190213-9e3319d3-44|Mostrando Nessim e Grischa, ambos nus.
CNXP-opiniao-20190213-9e3319d3-45|"A legenda dizia: ""Grischa caminha até o espelho, olha para o corpo, inclina-se para frente várias vezes, envolve as nádegas com as mãos e diz: 'Olhe, minha vagina'""."
CNXP-opiniao-20190213-9e3319d3-46|Ulrich Enzensberger, um ex-membro da comuna, disse mais tarde que Nessim, olhava para o seu passado “horrorizado” com o tempo vivido na comuna.
CNXP-opiniao-20190213-9e3319d3-47|Nessim é agora um cientista político em Bremen, enquanto Grischa vive em Berlim e trabalha para uma editora.
CNXP-opiniao-20190213-9e3319d3-48|Nessim e Grischa viveram vidas muito privadas desde que foram capazes de tomar suas próprias decisões.
CNXP-opiniao-20190213-9e3319d3-49|"É impossível pensar que a ""brincadeira de amor"" na comuna foi uma exceção e um excesso radical de um projeto revolucionário, pois, muitos pais esquerdistas modelaram as suas próprias vidas e famílias, nas experiências educacionais da Giesebrechtstrasse."
CNXP-opiniao-20190213-9e3319d3-50|Para estes, a Comuna 2 foi um projeto piloto de educação antiautoritária que foi rapidamente seguido por jardins de infância privados, em que os pais aplicaram as novas ideias para criar seus filhos, primeiro em Frankfurt, Berlim, Hamburgo e Stuttgart e depois, em cidades menores como Giessen e Nuremberg.
CNXP-opiniao-20190213-9e3319d3-51|"Divididos sobre o problema
Inicialmente, os centros pós-escola apresentavam aos pais a finalidade de abordar questões práticas, como estimular os pais a levarem seus filhos para marchas de protestos."
